,detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref
177,177,T0000000284,S001,1,2019-02-05 22:19:53,AS844339,김강호,2019-02-03 7:06,abe_ayame@example.com,F,46,1972-09-23,서울특별시
178,178,T0000000285,S002,1,2019-02-06 00:06:19,TS250479,김선민,2019-02-01 1:00,amamiya_kisuke@example.com,M,30,1988-09-11,서울특별시
179,179,T0000000286,S001,1,2019-02-06 00:45:36,AS495117,김윤수,2019-01-14 7:55,ochi_akira@example.com,M,61,1957-11-01,서울특별시
180,180,T0000000287,S001,2,2019-02-06 00:55:08,TS457036,김루이,2019-02-05 18:43,iwase_reina@example.com,F,77,1942-04-08,인천광역시
181,181,T0000000288,S005,1,2019-02-06 01:02:26,TS070681,김동훈,2019-01-11 16:40,hiyoshi_erika@example.com,F,61,1957-11-24,서울특별시
182,182,T0000000289,S001,1,2019-02-06 01:42:16,GD390442,김범준,2019-01-07 19:31,miyazaki_mika@example.com,F,72,1947-02-23,서울특별시
183,183,T0000000290,S003,1,2019-02-06 01:52:19,HD919452,김다민,2019-01-31 6:23,sakai_hiroaki@example.com,M,21,1998-04-23,인천광역시
184,184,T0000000291,S005,1,2019-02-06 03:19:54,HI988473,김윤호,2019-01-03 6:10,ooji_sawa@example.com,F,53,1965-11-19,부산광역시
185,185,T0000000292,S005,1,2019-02-06 05:27:00,HI978950,김결,2019-01-20 11:50,iwaki_megumi@example.com,F,45,1973-08-17,울산광역시
186,186,T0000000293,S005,1,2019-02-06 06:48:19,GD021809,김지효,2019-02-05 18:16,araya_tetsuji@example.com,M,62,1957-03-02,서울특별시
187,187,T0000000294,S005,1,2019-02-06 07:00:47,IK322778,김호성,2019-01-25 5:08,baba_hitomi@example.com,F,26,1992-09-21,서울특별시
188,188,T0000000295,S002,1,2019-02-06 07:08:19,IK322778,김호성,2019-01-25 5:08,baba_hitomi@example.com,F,26,1992-09-21,서울특별시
189,189,T0000000296,S001,2,2019-02-06 07:15:05,AS211705,김우주,2019-01-06 3:15,aoi_kouji@example.com,M,41,1978-03-09,인천광역시
190,190,T0000000297,S002,1,2019-02-06 08:20:44,GD841278,김은석,2019-01-23 11:41,serizawa_ann@example.com,F,60,1959-07-14,인천광역시
191,191,T0000000298,S005,1,2019-02-06 08:41:33,HI527630,김효재,2019-01-30 8:53,takase_erika@example.com,F,26,1993-03-28,광주광역시
192,192,T0000000299,S001,1,2019-02-06 09:12:13,GD378149,김현빈,2019-01-09 11:30,fujiyama_masami@example.com,F,76,1942-10-03,인천광역시
193,193,T0000000300,S001,1,2019-02-06 11:11:05,PL011886,김건영,2019-01-18 19:55,torii_kouji@example.com,M,28,1990-11-18,울산광역시
194,194,T0000000301,S005,1,2019-02-06 11:12:55,HD981245,김가람,2019-01-15 14:47,okada_koutarou@example.com,M,80,1939-07-16,인천광역시
195,195,T0000000302,S004,1,2019-02-06 11:17:01,PL924048,김민서,2019-01-05 18:47,kozaka_sachie@example.com,F,64,1955-04-23,울산광역시
196,196,T0000000303,S005,1,2019-02-06 11:50:08,IK433428,김상원,2019-01-17 9:28,mizukawa_yuu@example.com,F,45,1974-05-09,울산광역시
197,197,T0000000304,S001,1,2019-02-06 12:02:00,AS394423,김영호,2019-01-31 13:26,kawakami_mahiru@example.com,F,69,1950-06-28,서울특별시
198,198,T0000000305,S005,1,2019-02-06 12:38:23,OA707923,김시안,2019-01-10 13:56,horiuchi_rokurou@example.com,M,29,1989-08-18,부산광역시
199,199,T0000000306,S002,1,2019-02-06 12:50:04,TS972175,김승훈,2019-01-07 23:58,oda_souta@example.com,M,72,1946-09-11,인천광역시
200,200,T0000000307,S001,1,2019-02-06 12:51:08,GD288833,김태하,2019-01-15 20:40,fukazawa_masaru@example.com,M,30,1989-07-10,대전광역시
201,201,T0000000308,S005,1,2019-02-06 13:07:32,OA707923,김시안,2019-01-10 13:56,horiuchi_rokurou@example.com,M,29,1989-08-18,부산광역시
202,202,T0000000309,S005,1,2019-02-06 13:29:00,OA923215,김우찬,2019-01-10 9:50,kagawa_ryuukichi@example.com,M,38,1981-06-10,광주광역시
203,203,T0000000310,S005,1,2019-02-06 13:56:36,HI253328,김의찬,2019-01-25 4:20,kubota_chinatsu@example.com,F,56,1963-04-20,서울특별시
204,204,T0000000311,S003,1,2019-02-06 14:09:04,OA071756,김수환,2019-01-18 0:19,araya_kogan@example.com,M,39,1979-11-23,부산광역시
205,205,T0000000312,S001,2,2019-02-06 14:25:20,OA861572,김관우,2019-01-23 5:27,kawaguchi_toshiya@example.com,M,63,1956-08-02,서울특별시
206,206,T0000000313,S002,1,2019-02-06 16:27:32,HI024535,김승호,2019-01-05 15:10,kaneko_mayuko1@example.com,F,45,1974-05-28,부산광역시
207,207,T0000000314,S001,1,2019-02-06 17:16:11,HD711126,김우재,2019-01-19 6:09,irie_yuuji@example.com,M,76,1943-04-13,부산광역시
208,208,T0000000315,S002,1,2019-02-06 17:24:41,PL683089,김태준,2019-01-05 14:06,kagawa_miki@example.com,F,28,1991-06-14,광주광역시
209,209,T0000000316,S004,1,2019-02-06 18:20:10,HD580454,김경훈,2019-01-20 20:52,ichida_toshiaki@example.com,M,48,1971-02-14,울산광역시
210,210,T0000000317,S002,1,2019-02-06 18:27:26,HD028682,김상훈,2019-01-16 19:20,kumada_shunji@example.com,M,46,1972-11-27,인천광역시
211,211,T0000000318,S002,1,2019-02-06 18:41:52,TS878534,김종호,2019-02-03 10:32,yasuda_shun@example.com,F,78,1940-12-27,서울특별시
212,212,T0000000319,S001,1,2019-02-06 19:28:13,PL807633,김주헌,2019-01-17 22:15,kozeki_ikuko@example.com,F,57,1962-02-13,인천광역시
213,213,T0000000319,S002,2,2019-02-06 19:28:13,PL807633,김주헌,2019-01-17 22:15,kozeki_ikuko@example.com,F,57,1962-02-13,인천광역시
214,214,T0000000320,S002,1,2019-02-06 19:30:48,AS841064,김우현,2019-01-05 20:46,kawai_natsuki@example.com,F,36,1983-06-06,인천광역시
215,215,T0000000321,S002,1,2019-02-06 20:12:42,OA068305,김한서,2019-01-24 4:13,hoshino_reina@example.com,F,77,1942-01-26,서울특별시
216,216,T0000000322,S005,1,2019-02-06 22:33:31,PL299549,김기준,2019-02-01 22:06,itou_tarou@example.com,M,22,1996-10-16,대전광역시
217,217,T0000000323,S004,1,2019-02-07 00:34:01,AS918754,김의현,2019-01-30 2:39,oguchi_nozomi@example.com,F,55,1963-11-09,부산광역시
218,218,T0000000324,S001,1,2019-02-07 01:51:09,TS483186,김태빈,2019-01-22 14:06,miyawaki_hitomi@example.com,F,48,1970-09-11,인천광역시
219,219,T0000000325,S002,1,2019-02-07 01:58:33,HI780705,김보겸,2019-01-24 18:50,yoshimura_masatoshi@example.com,M,37,1981-10-27,울산광역시
220,220,T0000000326,S001,1,2019-02-07 02:35:04,AS546865,김성환,2019-01-23 0:14,umehara_maki@example.com,F,59,1960-01-03,서울특별시
221,221,T0000000327,S002,1,2019-02-07 02:43:44,IK102369,김지성,2019-01-03 19:11,taguchi_nao@example.com,F,70,1948-08-21,서울특별시
222,222,T0000000328,S001,2,2019-02-07 02:59:52,HD722956,김건희,2019-01-06 0:22,nishihara_yumiko@example.com,F,46,1973-08-06,부산광역시
223,223,T0000000329,S004,1,2019-02-07 03:25:54,IK511263,김우혁,2019-01-13 15:36,yonezawa_natsumi@example.com,F,80,1938-09-04,부산광역시
224,224,T0000000330,S001,1,2019-02-07 04:01:57,HD285695,김희우,2019-02-05 11:44,oomura_saki@example.com,F,40,1979-05-15,부산광역시
225,225,T0000000331,S001,1,2019-02-07 04:07:15,PL470875,김제민,2019-01-27 13:11,kanai_shibori@example.com,F,74,1945-07-02,서울특별시
226,226,T0000000332,S005,1,2019-02-07 04:19:43,OA963991,김지석,2019-01-16 16:59,miyajima_shun@example.com,M,30,1989-04-14,대구광역시
227,227,T0000000333,S001,2,2019-02-07 04:19:53,OA068305,김한서,2019-01-24 4:13,hoshino_reina@example.com,F,77,1942-01-26,서울특별시
228,228,T0000000334,S001,1,2019-02-07 05:19:40,GD912745,김유신,2019-01-22 7:47,asanuma_shou@example.com,M,45,1973-12-16,인천광역시
229,229,T0000000335,S002,1,2019-02-07 05:24:29,OA704361,김승환,2019-01-11 9:26,nasu_mikako@example.com,F,51,1967-10-09,서울특별시
230,230,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,김도은,2019-01-31 10:27,shimabukuro_shunji@example.com,M,56,1963-05-03,대구광역시
231,231,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,김도은,2019-01-31 10:27,shimabukuro_shunji@example.com,M,56,1963-05-03,대구광역시
232,232,T0000000337,S001,1,2019-02-07 05:56:42,GD001932,김영민,2019-01-12 3:24,maehara_mantarou@example.com,M,59,1960-04-01,대전광역시
233,233,T0000000338,S002,1,2019-02-07 06:00:31,HI531972,김준혁,2019-01-02 4:59,miyasako_sora@example.com,F,67,1952-06-21,인천광역시
234,234,T0000000339,S002,1,2019-02-07 06:01:54,IK014287,김준환,2019-01-21 3:29,katahira_hideki@example.com,M,59,1960-01-07,울산광역시
235,235,T0000000340,S002,3,2019-02-07 07:44:19,HD053694,김영광,2019-01-24 12:08,miyazawa_ikue@example.com,F,25,1993-11-19,대구광역시
236,236,T0000000341,S002,1,2019-02-07 07:56:05,AS866028,김주현,2019-01-09 17:55,kitakawa_hiroki@example.com,M,51,1967-12-27,서울특별시
237,237,T0000000342,S001,1,2019-02-07 08:43:58,IK067006,김찬호,2019-01-21 20:47,ookuma_hidetaka@example.com,M,32,1986-09-24,광주광역시
238,238,T0000000343,S004,1,2019-02-07 08:54:17,IK345440,김성하,2019-01-24 13:14,teramoto_hikaru@example.com,F,47,1972-03-25,대전광역시
239,239,T0000000343,S002,1,2019-02-07 08:54:17,IK345440,김성하,2019-01-24 13:14,teramoto_hikaru@example.com,F,47,1972-03-25,대전광역시
240,240,T0000000344,S002,1,2019-02-07 09:45:43,AS237205,김로이,2019-01-19 15:53,kadota_miduki@example.com,F,72,1947-06-17,울산광역시
241,241,T0000000345,S003,1,2019-02-07 09:50:02,PL188221,김성운,2019-02-03 11:16,kusakabe_sawa@example.com,F,79,1939-10-24,서울특별시
242,242,T0000000346,S005,1,2019-02-07 11:04:36,GD727041,김성민,2019-01-03 6:57,kubota_ryuuta@example.com,M,47,1972-06-20,대구광역시
243,243,T0000000347,S005,1,2019-02-07 14:24:54,GD903830,김강민,2019-01-05 12:39,anndou_sayaka@example.com,F,53,1966-02-06,인천광역시
244,244,T0000000348,S005,1,2019-02-07 15:12:34,HI702171,김석원,2019-02-01 17:02,moriya_tasuku@example.com,M,38,1980-10-12,광주광역시
245,245,T0000000349,S001,1,2019-02-07 15:39:37,PL556767,김준수,2019-01-04 20:03,kita_keiji@example.com,M,32,1987-02-21,대전광역시
246,246,T0000000350,S001,1,2019-02-07 15:58:41,HI348702,김원,2019-01-18 18:58,yamano_teruo@example.com,M,34,1985-06-20,대전광역시
247,247,T0000000351,S004,1,2019-02-07 16:15:45,PL018417,김기윤,2019-01-28 23:21,nagashima_mirai@example.com,F,60,1959-04-15,광주광역시
248,248,T0000000352,S002,1,2019-02-07 16:28:31,GD244145,김종원,2019-01-27 9:39,asami_akane@example.com,F,43,1976-05-13,광주광역시
249,249,T0000000353,S002,1,2019-02-07 17:58:49,HI779743,김아론,2019-02-01 14:55,yamada_ayako@example.com,F,44,1974-10-14,대구광역시
250,250,T0000000354,S001,1,2019-02-07 18:37:37,GD624477,김솔,2019-01-24 11:28,ozaki_takao@example.com,M,77,1941-10-26,울산광역시
251,251,T0000000355,S002,1,2019-02-07 18:38:38,AS076940,김강,2019-01-20 7:56,yoshinaga_hiroyuki@example.com,M,22,1997-05-25,대구광역시
252,252,T0000000356,S005,1,2019-02-07 18:44:48,IK844273,김윤,2019-01-08 10:14,sada_yuu@example.com,F,46,1973-04-01,부산광역시
253,253,T0000000357,S002,2,2019-02-07 18:53:18,TS516522,김준범,2019-01-13 15:23,abe_girolamo@example.com,M,73,1946-05-24,서울특별시
254,254,T0000000358,S002,1,2019-02-07 19:38:52,OA607825,김형진,2019-01-24 9:54,niimura_suzuka@example.com,F,46,1973-01-25,부산광역시
255,255,T0000000359,S002,2,2019-02-07 20:14:04,HD071461,김재인,2019-01-17 12:56,tsukada_kou@example.com,F,73,1945-11-12,대전광역시
256,256,T0000000360,S004,1,2019-02-07 20:18:40,AS574816,김준하,2019-01-15 18:30,uchiyama_yuu@example.com,F,34,1985-01-19,울산광역시
257,257,T0000000360,S005,1,2019-02-07 20:18:40,AS574816,김준하,2019-01-15 18:30,uchiyama_yuu@example.com,F,34,1985-01-19,울산광역시
258,258,T0000000361,S002,1,2019-02-07 20:18:46,AS015315,김지욱,2019-01-24 0:56,hisano_mitsuhiro@example.com,M,80,1938-10-05,대전광역시
259,259,T0000000362,S001,1,2019-02-07 20:38:43,HD625291,김세호,2019-02-06 19:59,tachibana_miwako@example.com,F,22,1997-05-04,서울특별시
260,260,T0000000363,S004,1,2019-02-07 20:52:41,OA308429,김서진,2019-01-01 21:42,kiyota_haruka@example.com,F,58,1961-01-23,부산광역시
261,261,T0000000364,S004,1,2019-02-07 21:24:05,GD691243,김정민,2019-01-04 10:37,nakazono_shunji@example.com,M,48,1970-11-20,인천광역시
262,262,T0000000365,S002,1,2019-02-07 21:38:09,PL407221,김유준,2019-01-02 0:42,ando_erika@example.com,F,70,1948-11-14,인천광역시
263,263,T0000000366,S002,1,2019-02-07 21:44:10,AS546865,김성환,2019-01-23 0:14,umehara_maki@example.com,F,59,1960-01-03,서울특별시
264,264,T0000000367,S003,1,2019-02-07 21:50:24,AS185951,김시후,2019-01-02 16:54,namase_risa@example.com,F,70,1949-07-09,서울특별시
265,265,T0000000368,S001,2,2019-02-07 22:34:27,HI978950,김결,2019-01-20 11:50,iwaki_megumi@example.com,F,45,1973-08-17,울산광역시
266,266,T0000000369,S004,1,2019-02-07 22:46:10,HI050277,김재욱,2019-01-21 2:45,tannno_hiromi@example.com,F,68,1951-01-18,울산광역시
267,267,T0000000370,S002,1,2019-02-08 00:09:30,OA222039,김재희,2019-01-10 8:43,kurata_eiichi@example.com,M,59,1960-06-02,서울특별시
268,268,T0000000371,S005,1,2019-02-08 00:16:58,HI550641,김은총,2019-02-06 11:46,miwa_takeo@example.com,M,60,1959-04-01,대전광역시
269,269,T0000000372,S002,1,2019-02-08 01:52:45,GD804496,김재준,2019-01-07 10:01,ootake_yuu1@example.com,F,69,1949-11-19,대구광역시
270,270,T0000000373,S001,1,2019-02-08 03:24:28,HD453100,김선유,2019-02-04 13:03,toji_mitsuhiro@example.com,M,57,1962-01-23,대전광역시
271,271,T0000000374,S004,1,2019-02-08 03:44:03,PL792014,김경환,2019-01-29 15:15,kihara_katsuhisa@example.com,M,72,1947-04-13,부산광역시
272,272,T0000000375,S001,1,2019-02-08 04:34:16,AS670699,김성찬,2019-01-16 12:04,matsunaga_erika@example.com,F,23,1996-07-01,부산광역시
273,273,T0000000376,S001,1,2019-02-08 04:45:12,TS070681,김동훈,2019-01-11 16:40,hiyoshi_erika@example.com,F,61,1957-11-24,서울특별시
274,274,T0000000377,S004,2,2019-02-08 05:13:51,IK942599,김준이,2019-01-27 4:54,aizawa_tomoka@example.com,F,43,1975-12-27,광주광역시
275,275,T0000000378,S001,1,2019-02-08 05:22:38,TS771339,김민혁,2019-01-04 2:57,fukai_takahiro@example.com,M,66,1952-10-11,대전광역시
276,276,T0000000379,S005,1,2019-02-08 05:44:40,TS369884,김재완,2019-02-02 6:26,fukuyama_saori@example.com,F,34,1984-10-21,광주광역시
277,277,T0000000380,S003,1,2019-02-08 06:50:16,TS516522,김준범,2019-01-13 15:23,abe_girolamo@example.com,M,73,1946-05-24,서울특별시
278,278,T0000000381,S005,1,2019-02-08 07:31:14,IK152942,김서준,2019-01-01 0:25,hirata_yuujirou@example.com,M,29,1990-06-10,대전광역시
279,279,T0000000382,S002,1,2019-02-08 07:56:41,PL896084,김상빈,2019-02-05 20:45,obata_kaoru@example.com,F,61,1958-08-04,인천광역시
280,280,T0000000383,S001,2,2019-02-08 08:53:07,HI830026,김우솔,2019-01-30 11:18,ooshima_momoko@example.com,F,46,1972-11-30,부산광역시
281,281,T0000000383,S001,1,2019-02-08 08:53:07,HI830026,김우솔,2019-01-30 11:18,ooshima_momoko@example.com,F,46,1972-11-30,부산광역시
282,282,T0000000383,S003,2,2019-02-08 08:53:07,HI830026,김우솔,2019-01-30 11:18,ooshima_momoko@example.com,F,46,1972-11-30,부산광역시
283,283,T0000000384,S004,1,2019-02-08 09:27:47,IK867288,김종훈,2019-01-27 10:43,tsuchihashi_akihiro@example.com,M,60,1959-02-01,대전광역시
284,284,T0000000385,S005,1,2019-02-08 09:33:08,IK244606,김세진,2019-01-15 11:35,sawada_mirai@example.com,M,53,1966-01-26,울산광역시
285,285,T0000000386,S005,1,2019-02-08 10:15:33,AS547635,김건민,2019-01-27 9:50,tsuduki_yuuta@example.com,M,76,1943-05-24,서울특별시
286,286,T0000000387,S001,1,2019-02-08 10:24:39,AS886872,김강인,2019-02-05 12:11,matsuda_hiromasa@example.com,M,40,1979-05-22,부산광역시
287,287,T0000000388,S001,2,2019-02-08 10:26:32,PL660410,김이환,2019-02-05 18:00,tsushima_akira1@example.com,M,70,1948-10-17,서울특별시
288,288,T0000000389,S004,1,2019-02-08 12:11:08,IK943660,김하율,2019-01-04 0:45,higuchi_chise@example.com,F,25,1994-01-29,대구광역시
289,289,T0000000390,S005,2,2019-02-08 12:52:54,GD638254,김세연,2019-02-06 6:05,isaki_stmaria@example.com,F,53,1966-07-24,대전광역시
290,290,T0000000391,S003,1,2019-02-08 13:10:17,IK822921,김리한,2019-01-30 2:58,inui_eiichi@example.com,M,43,1976-07-12,울산광역시
291,291,T0000000392,S004,1,2019-02-08 13:23:46,HI089467,김민성,2019-01-02 12:41,ayanokouji_kazuki@example.com,M,33,1986-06-23,서울특별시
292,292,T0000000393,S005,1,2019-02-08 14:02:03,PL598638,김현재,2019-01-19 21:24,shirota_takashi@example.com,M,33,1986-02-24,광주광역시
293,293,T0000000394,S001,1,2019-02-08 14:42:33,OA516337,김유빈,2019-01-10 11:13,iwatani_megumi@example.com,F,66,1952-10-15,대구광역시
294,294,T0000000395,S002,1,2019-02-08 14:46:55,HD467920,김주영,2019-01-06 18:38,toyohara_yuujirou@example.com,M,51,1968-01-06,대전광역시
295,295,T0000000396,S001,1,2019-02-08 14:50:01,HI013029,김지용,2019-01-10 18:16,sugita_masashi@example.com,M,57,1962-01-12,대전광역시
296,296,T0000000397,S005,1,2019-02-08 14:52:00,PL013000,김경원,2019-01-25 12:11,ishino_erika@example.com,F,29,1990-07-03,인천광역시
297,297,T0000000397,S001,1,2019-02-08 14:52:00,PL013000,김경원,2019-01-25 12:11,ishino_erika@example.com,F,29,1990-07-03,인천광역시
298,298,T0000000397,S004,1,2019-02-08 14:52:00,PL013000,김경원,2019-01-25 12:11,ishino_erika@example.com,F,29,1990-07-03,인천광역시
299,299,T0000000398,S001,1,2019-02-08 15:18:28,OA003684,김민건,2019-01-06 23:03,kamiki_misa@example.com,F,51,1968-01-12,대전광역시
300,300,T0000000399,S005,1,2019-02-08 15:25:56,AS077151,김성혁,2019-02-02 7:28,kumai_yuuji@example.com,M,64,1954-12-20,서울특별시
301,301,T0000000400,S005,1,2019-02-08 16:03:57,HD019297,김원영,2019-02-02 22:32,takayanagi_ryuunosuke@example.com,M,58,1961-05-05,대구광역시
302,302,T0000000401,S003,1,2019-02-08 16:04:17,OA721349,김태은,2019-02-02 2:14,akabane_ryuuji@example.com,M,76,1942-10-27,대전광역시
303,303,T0000000402,S004,1,2019-02-08 16:34:14,PL764756,김신후,2019-02-07 9:51,toyota_ryousuke@example.com,M,57,1962-03-26,부산광역시
304,304,T0000000403,S003,1,2019-02-08 16:43:22,TS971314,김지우,2019-01-02 9:39,ichida_yuuichi@example.com,M,61,1958-02-06,부산광역시
305,305,T0000000404,S001,2,2019-02-08 16:50:55,AS369586,김채호,2019-02-03 16:06,akasaka_aki@example.com,F,72,1946-10-02,대전광역시
306,306,T0000000405,S005,1,2019-02-08 16:56:06,TS810881,김동현,2019-01-02 22:33,matsuoka_naoto@example.com,M,25,1994-06-03,서울특별시
307,307,T0000000406,S003,1,2019-02-08 16:58:35,IK466573,김병준,2019-01-22 18:27,uchino_kazuhisa@example.com,M,74,1945-07-30,울산광역시
308,308,T0000000407,S005,1,2019-02-08 17:50:17,GD956496,김수완,2019-02-07 11:25,matsuda_akihiro@example.com,M,77,1942-07-28,대구광역시
309,309,T0000000408,S004,1,2019-02-08 18:02:52,IK749861,김지원,2019-01-02 17:39,kodama_tooru@example.com,M,72,1947-02-15,인천광역시
310,310,T0000000409,S003,1,2019-02-08 19:03:56,AS568373,김선재,2019-01-18 8:46,toji_sayuri@example.com,F,70,1949-06-08,대전광역시
311,311,T0000000410,S002,2,2019-02-08 19:38:11,OA383490,김준현,2019-01-12 9:48,shigematsu_ikuji@example.com,M,31,1987-09-28,울산광역시
312,312,T0000000411,S002,1,2019-02-08 19:42:33,PL573838,김현수,2019-01-05 4:27,oonishi_miyuki@example.com,F,53,1965-09-29,대구광역시
313,313,T0000000412,S001,1,2019-02-08 19:48:07,HD566204,김재훈,2019-01-07 4:58,hata_shihori@example.com,F,68,1950-09-09,대전광역시
314,314,T0000000413,S001,3,2019-02-08 20:32:18,AS700935,김진형,2019-01-30 15:34,nishihara_mikako@example.com,F,52,1967-03-15,부산광역시
315,315,T0000000414,S005,1,2019-02-08 20:47:05,PL849752,김정빈,2019-01-12 16:38,umezawa_kazuya@example.com,M,60,1958-08-26,광주광역시
316,316,T0000000415,S005,1,2019-02-08 21:19:23,HD509520,김승재,2019-01-08 22:29,naka_hiroaki@example.com,M,40,1978-11-18,부산광역시
317,317,T0000000416,S002,1,2019-02-08 22:07:15,TS420499,김서환,2019-02-06 19:21,katagiri_natsuki@example.com,F,78,1940-12-30,인천광역시
