,purchase_date,item_name,item_price,customer_name,purchase_month
297,2019-04-20 06:29:00,상품P,1600.0,김은성,201904
1971,2019-06-16 00:08:00,상품P,1600.0,김주호,201906
2614,2019-02-19 14:11:00,상품P,1600.0,김현성,201902
1842,2019-03-14 06:19:00,상품P,1600.0,김대현,201903
1283,2019-01-14 07:43:00,상품P,1600.0,김이준,201901
966,2019-02-08 06:03:00,상품P,1600.0,김주호,201902
2854,2019-02-08 01:41:00,상품P,1600.0,김경민,201902
1226,2019-03-18 06:34:00,상품P,1600.0,김준수,201903
2492,2019-01-18 23:46:00,상품P,1600.0,김호준,201901
2272,2019-05-18 14:28:00,상품P,1600.0,김유빈,201905
1853,2019-07-02 04:44:00,상품P,1600.0,김승재,201907
1637,2019-05-24 22:09:00,상품P,1600.0,김성우,201905
24,2019-02-14 01:30:00,상품P,1600.0,김동건,201902
771,2019-01-11 20:09:00,상품P,1600.0,김승현,201901
2644,2019-04-17 20:14:00,상품P,1600.0,김태훈,201904
1581,2019-06-09 00:58:00,상품P,1600.0,김지민,201906
1917,2019-06-30 16:57:00,상품P,1600.0,김한결,201906
2510,2019-02-05 02:05:00,상품P,1600.0,김규현,201902
2512,2019-07-10 19:50:00,상품P,1600.0,김도원,201907
27,2019-05-26 10:58:00,상품P,1600.0,김다온,201905
1993,2019-01-22 09:45:00,상품P,1600.0,김승유,201901
2643,2019-01-07 13:28:00,상품P,1600.0,김대현,201901
1261,2019-03-06 21:42:00,상품P,1600.0,김지운,201903
30,2019-03-02 08:52:00,상품P,1600.0,김현우,201903
2641,2019-07-29 15:59:00,상품P,1600.0,김성준,201907
2484,2019-02-02 01:56:00,상품P,1600.0,김우준,201902
885,2019-06-17 01:07:00,상품P,1600.0,김성준,201906
255,2019-07-05 19:27:00,상품P,1600.0,김승준,201907
120,2019-01-04 12:20:00,상품P,1600.0,김범준,201901
1981,2019-03-07 00:05:00,상품P,1600.0,김민기,201903
860,2019-02-15 03:51:00,상품P,1600.0,김성준,201902
131,2019-02-20 06:30:00,상품P,1600.0,김민수,201902
1324,2019-06-22 16:42:00,상품P,1600.0,김수혁,201906
1322,2019-01-19 01:21:00,상품P,1600.0,김수호,201901
1321,2019-04-21 20:42:00,상품P,1600.0,김은찬,201904
1317,2019-03-03 00:17:00,상품P,1600.0,김서진,201903
1274,2019-05-02 01:58:00,상품P,1600.0,김현준,201905
2501,2019-07-09 07:44:00,상품P,1600.0,김시호,201907
414,2019-02-25 15:15:00,상품P,1600.0,김예준,201902
903,2019-04-20 16:01:00,상품P,1600.0,김지안,201904
429,2019-05-24 16:27:00,상품P,1600.0,김하민,201905
2304,2019-05-15 00:35:00,상품P,1600.0,김주환,201905
44,2019-05-14 08:37:00,상품P,1600.0,김성우,201905
2014,2019-05-27 05:42:00,상품P,1600.0,김연호,201905
320,2019-03-30 16:44:00,상품P,1600.0,김우준,201903
2664,2019-06-20 11:01:00,상품P,1600.0,김동하,201906
161,2019-03-04 16:39:00,상품P,1600.0,김승윤,201903
2974,2019-02-04 17:08:00,상품P,1600.0,김예준,201902
1690,2019-05-30 21:17:00,상품P,1600.0,김정후,201905
1830,2019-03-26 05:32:00,상품P,1600.0,김하랑,201903
1781,2019-02-16 06:37:00,상품P,1600.0,김준영,201902
2438,2019-02-01 04:29:00,상품P,1600.0,김민혁,201902
2762,2019-03-10 22:27:00,상품P,1600.0,김태현,201903
1487,2019-06-03 12:06:00,상품P,1600.0,김태윤,201906
2584,2019-02-09 04:54:00,상품P,1600.0,김민서,201902
1427,2019-03-17 14:00:00,상품P,1600.0,김지오,201903
53,2019-05-14 16:02:00,상품P,1600.0,김승주,201905
472,2019-01-19 07:40:00,상품P,1600.0,김수혁,201901
1105,2019-02-18 16:38:00,상품P,1600.0,김윤우,201902
1196,2019-05-03 16:31:00,상품P,1600.0,김유빈,201905
1037,2019-05-08 15:42:00,상품P,1600.0,김현성,201905
1797,2019-05-31 11:44:00,상품P,1600.0,김하랑,201905
484,2019-05-16 04:46:00,상품P,1600.0,김윤찬,201905
2185,2019-06-27 10:10:00,상품P,1600.0,김시율,201906
1790,2019-07-06 13:50:00,상품P,1600.0,김시온,201907
216,2019-04-15 18:19:00,상품P,1600.0,김동우,201904
2706,2019-07-29 12:11:00,상품P,1600.0,김수호,201907
1450,2019-06-06 03:33:00,상품P,1600.0,김규민,201906
512,2019-01-27 18:04:00,상품P,1600.0,김지운,201901
514,2019-07-10 18:32:00,상품P,1600.0,김건우,201907
1444,2019-07-06 21:09:00,상품P,1600.0,김재준,201907
1756,2019-02-09 23:01:00,상품P,1600.0,김은혁,201902
2189,2019-06-13 05:32:00,상품P,1600.0,김민건,201906
2175,2019-07-12 16:53:00,상품P,1600.0,김지한,201907
1083,2019-01-07 11:27:00,상품P,1600.0,김민건,201901
2174,2019-07-07 19:00:00,상품P,1600.0,김재희,201907
2412,2019-04-02 13:46:00,상품P,1600.0,김태양,201904
1478,2019-05-16 15:43:00,상품P,1600.0,김하민,201905
526,2019-03-08 18:56:00,상품P,1600.0,김동건,201903
2980,2019-07-01 02:15:00,상품P,1600.0,김지오,201907
2167,2019-01-14 07:57:00,상품P,1600.0,김현준,201901
2710,2019-01-10 15:12:00,상품P,1600.0,김다온,201901
1483,2019-05-16 13:25:00,상품P,1600.0,김시호,201905
2575,2019-07-20 15:08:00,상품P,1600.0,김주환,201907
154,2019-04-09 18:24:00,상품P,1600.0,김승주,201904
358,2019-07-16 14:36:00,상품P,1600.0,정도형,201907
1197,2019-03-01 22:05:00,상품P,1600.0,김재윤,201903
510,2019-06-09 03:56:00,상품P,1600.0,김주환,201906
1728,2019-02-14 14:34:00,상품P,1600.0,김시훈,201902
1816,2019-03-05 08:01:00,상품P,1600.0,김서윤,201903
494,2019-07-15 12:05:00,상품P,1600.0,김윤우,201907
492,2019-03-12 02:05:00,상품P,1600.0,김지율,201903
622,2019-04-06 03:47:00,상품P,1600.0,김주영,201904
2451,2019-02-17 01:09:00,상품P,1600.0,김재혁,201902
2216,2019-07-25 20:05:00,상품P,1600.0,김우준,201907
2454,2019-07-16 20:10:00,상품P,1600.0,김현준,201907
2781,2019-06-10 20:11:00,상품P,1600.0,김은성,201906
1389,2019-06-28 08:30:00,상품P,1600.0,김우진,201906
1507,2019-07-07 14:35:00,상품P,1600.0,김현승,201907
80,2019-01-28 07:23:00,상품P,1600.0,김재준,201901
158,2019-03-29 09:42:00,상품P,1600.0,김시호,201903
2602,2019-04-12 23:52:00,상품P,1600.0,김우준,201904
2534,2019-03-11 03:37:00,상품P,1600.0,김동현,201903
2692,2019-04-10 21:56:00,상품P,1600.0,김시환,201904
1024,2019-07-27 08:27:00,상품P,1600.0,김서윤,201907
2421,2019-06-12 00:55:00,상품P,1600.0,김서준,201906
2594,2019-03-15 03:17:00,상품P,1600.0,김준석,201903
1135,2019-02-09 04:09:00,상품P,1600.0,김규현,201902
1145,2019-04-05 06:09:00,상품P,1600.0,김지우,201904
2592,2019-01-29 11:58:00,상품P,1600.0,김지운,201901
2610,2019-04-16 14:23:00,상품P,1600.0,김선우,201904
66,2019-07-12 00:36:00,상품P,1600.0,김윤서,201907
2397,2019-07-11 00:52:00,상품P,1600.0,김세현,201907
67,2019-07-15 08:24:00,상품P,1600.0,김지훈,201907
637,2019-04-07 08:37:00,상품P,1600.0,김하랑,201904
243,2019-05-03 16:52:00,상품P,1600.0,김민우,201905
2655,2019-06-12 23:08:00,상품Q,1700.0,김민기,201906
1960,2019-03-20 13:39:00,상품Q,1700.0,김은호,201903
1957,2019-02-04 09:33:00,상품Q,1700.0,김현수,201902
2217,2019-04-13 21:57:00,상품Q,1700.0,김준영,201904
1598,2019-01-21 07:51:00,상품Q,1700.0,김민재,201901
811,2019-03-18 06:28:00,상품Q,1700.0,김지우,201903
806,2019-03-19 13:25:00,상품Q,1700.0,김도현,201903
2874,2019-01-04 20:48:00,상품Q,1700.0,김주안,201901
2996,2019-03-29 11:14:00,상품Q,1700.0,김지율,201903
2568,2019-04-07 18:09:00,상품Q,1700.0,김하율,201904
1290,2019-02-27 07:17:00,상품Q,1700.0,김재준,201902
793,2019-03-09 21:30:00,상품Q,1700.0,김서윤,201903
1287,2019-01-22 01:41:00,상품Q,1700.0,김동건,201901
150,2019-06-14 04:40:00,상품Q,1700.0,김도율,201906
2866,2019-06-03 20:05:00,상품Q,1700.0,김지민,201906
2215,2019-05-22 19:45:00,상품Q,1700.0,김현진,201905
2201,2019-02-06 18:31:00,상품Q,1700.0,정우석,201902
2506,2019-02-28 09:58:00,상품Q,1700.0,김현우,201902
1591,2019-07-11 04:42:00,상품Q,1700.0,김동욱,201907
2529,2019-06-20 12:41:00,상품Q,1700.0,김지민,201906
1439,2019-02-10 04:30:00,상품Q,1700.0,김우영,201902
2931,2019-03-30 13:58:00,상품Q,1700.0,김연준,201903
440,2019-03-03 17:23:00,상품Q,1700.0,김민재,201903
2087,2019-05-13 15:00:00,상품Q,1700.0,김수현,201905
439,2019-03-18 12:22:00,상품Q,1700.0,김윤성,201903
2924,2019-05-26 16:20:00,상품Q,1700.0,김주현,201905
1510,2019-01-06 04:45:00,상품Q,1700.0,김승민,201901
2209,2019-07-07 04:20:00,상품Q,1700.0,김지성,201907
437,2019-02-10 15:55:00,상품Q,1700.0,김준서,201902
1345,2019-04-19 22:55:00,상품Q,1700.0,김주현,201904
613,2019-07-19 06:28:00,상품Q,1700.0,김태윤,201907
1396,2019-04-28 10:07:00,상품Q,1700.0,김범준,201904
2245,2019-03-01 23:37:00,상품Q,1700.0,김수호,201903
588,2019-07-27 12:03:00,상품Q,1700.0,김태준,201907
708,2019-01-08 08:16:00,상품Q,1700.0,김지완,201901
2286,2019-01-30 00:55:00,상품Q,1700.0,김지호,201901
2287,2019-06-26 19:06:00,상품Q,1700.0,김승현,201906
2524,2019-03-20 19:42:00,상품Q,1700.0,김승민,201903
2165,2019-07-28 22:51:00,상품Q,1700.0,김승환,201907
754,2019-05-21 22:36:00,상품Q,1700.0,김민호,201905
2885,2019-03-28 00:28:00,상품Q,1700.0,김도현,201903
25,2019-04-18 01:50:00,상품Q,1700.0,김우찬,201904
562,2019-04-30 22:07:00,상품Q,1700.0,김승민,201904
1325,2019-04-05 08:54:00,상품Q,1700.0,김성현,201904
258,2019-02-24 06:11:00,상품Q,1700.0,김재현,201902
2966,2019-04-12 06:47:00,상품Q,1700.0,김성민,201904
719,2019-04-20 20:15:00,상품Q,1700.0,김서후,201904
2045,2019-05-23 16:54:00,상품Q,1700.0,김현준,201905
1492,2019-02-23 10:44:00,상품Q,1700.0,김지민,201902
1494,2019-07-09 23:47:00,상품Q,1700.0,김유진,201907
1334,2019-06-12 14:47:00,상품Q,1700.0,김지운,201906
305,2019-06-29 23:48:00,상품Q,1700.0,김준영,201906
471,2019-02-18 06:55:00,상품Q,1700.0,김준후,201902
820,2019-03-08 10:07:00,상품Q,1700.0,김성우,201903
230,2019-01-08 05:12:00,상품Q,1700.0,김주영,201901
1808,2019-01-12 15:01:00,상품Q,1700.0,김현성,201901
2815,2019-05-02 20:35:00,상품Q,1700.0,김주호,201905
2693,2019-05-31 07:00:00,상품Q,1700.0,김은혁,201905
1207,2019-05-26 22:34:00,상품Q,1700.0,김우주,201905
1240,2019-03-03 23:38:00,상품Q,1700.0,김재영,201903
2822,2019-04-03 06:18:00,상품Q,1700.0,김하율,201904
1243,2019-01-18 09:18:00,상품Q,1700.0,김태민,201901
1758,2019-01-30 14:45:00,상품Q,1700.0,김승유,201901
1149,2019-04-30 08:53:00,상품Q,1700.0,김하준,201904
2470,2019-03-07 08:51:00,상품Q,1700.0,김승찬,201903
1820,2019-02-18 06:33:00,상품Q,1700.0,김민준,201902
907,2019-01-10 20:34:00,상품Q,1700.0,김준우,201901
2776,2019-07-28 18:56:00,상품Q,1700.0,김승훈,201907
2799,2019-04-09 04:40:00,상품Q,1700.0,김승훈,201904
901,2019-05-30 20:12:00,상품Q,1700.0,김윤우,201905
1257,2019-06-21 07:32:00,상품Q,1700.0,김승훈,201906
356,2019-01-30 14:51:00,상품Q,1700.0,김준호,201901
1903,2019-01-26 17:34:00,상품Q,1700.0,김지성,201901
1622,2019-07-03 17:32:00,상품Q,1700.0,김서준,201907
406,2019-02-18 13:03:00,상품Q,1700.0,김시윤,201902
1910,2019-06-07 09:19:00,상품Q,1700.0,김승찬,201906
1251,2019-05-01 02:27:00,상품Q,1700.0,김지운,201905
1268,2019-07-26 21:28:00,상품Q,1700.0,김승유,201907
1641,2019-02-23 08:38:00,상품Q,1700.0,김준서,201902
1086,2019-03-19 11:19:00,상품Q,1700.0,김주영,201903
967,2019-07-21 11:51:00,상품Q,1700.0,김민석,201907
1752,2019-06-08 16:08:00,상품Q,1700.0,김현민,201906
961,2019-03-27 23:14:00,상품Q,1700.0,김시완,201903
199,2019-06-13 14:23:00,상품Q,1700.0,김준호,201906
958,2019-03-06 23:05:00,상품Q,1700.0,김서윤,201903
2378,2019-02-10 06:19:00,상품Q,1700.0,김민기,201902
1856,2019-03-28 16:06:00,상품Q,1700.0,김재민,201903
246,2019-01-17 18:51:00,상품Q,1700.0,김지훈,201901
2790,2019-07-23 02:57:00,상품Q,1700.0,김도윤,201907
1166,2019-02-27 18:56:00,상품Q,1700.0,김주원,201902
1094,2019-04-09 14:21:00,상품Q,1700.0,김도원,201904
376,2019-03-14 11:54:00,상품Q,1700.0,김찬우,201903
2722,2019-06-25 14:13:00,상품Q,1700.0,김준우,201906
1159,2019-03-27 15:33:00,상품Q,1700.0,김도훈,201903
1822,2019-02-16 10:05:00,상품Q,1700.0,김라온,201902
1869,2019-02-16 17:11:00,상품Q,1700.0,김동우,201902
938,2019-04-28 09:04:00,상품Q,1700.0,김수호,201904
936,2019-07-27 03:11:00,상품Q,1700.0,김우진,201907
1875,2019-04-25 23:24:00,상품Q,1700.0,김승현,201904
1876,2019-04-29 21:09:00,상품Q,1700.0,김승호,201904
2785,2019-01-01 15:40:00,상품Q,1700.0,김우찬,201901
1679,2019-04-06 17:45:00,상품Q,1700.0,김민기,201904
252,2019-01-05 01:37:00,상품Q,1700.0,김정민,201901
52,2019-02-04 18:06:00,상품Q,1700.0,김성준,201902
104,2019-03-19 20:09:00,상품Q,1700.0,김승민,201903
1167,2019-06-25 01:44:00,상품Q,1700.0,김상민,201906
2851,2019-04-03 09:37:00,상품Q,1700.0,김하윤,201904
1275,2019-02-13 19:12:00,상품Q,1700.0,김지운,201902
849,2019-06-21 11:31:00,상품Q,1700.0,김상민,201906
1791,2019-03-01 09:57:00,상품Q,1700.0,김영준,201903
60,2019-02-07 19:34:00,상품Q,1700.0,김주한,201902
1924,2019-05-11 07:17:00,상품Q,1700.0,김성훈,201905
2351,2019-04-27 19:09:00,상품Q,1700.0,김하민,201904
103,2019-04-03 08:34:00,상품Q,1700.0,김대현,201904
1066,2019-01-14 04:53:00,상품Q,1700.0,김윤성,201901
1141,2019-03-10 17:30:00,상품Q,1700.0,김한결,201903
419,2019-07-28 00:44:00,상품Q,1700.0,김준희,201907
1276,2019-02-19 18:30:00,상품Q,1700.0,김성현,201902
1941,2019-06-02 07:17:00,상품Q,1700.0,김태훈,201906
857,2019-02-01 09:43:00,상품Q,1700.0,김민준,201902
119,2019-05-21 05:04:00,상품Q,1700.0,김승주,201905
1682,2019-07-23 06:44:00,상품Q,1700.0,김하준,201907
1802,2019-05-25 19:25:00,상품Q,1700.0,김민찬,201905
1916,2019-02-16 03:25:00,상품Q,1700.0,김민준,201902
1119,2019-07-26 02:27:00,상품Q,1700.0,김승훈,201907
2612,2019-02-09 18:07:00,상품R,1800.0,김윤호,201902
2972,2019-04-30 19:47:00,상품R,1800.0,김준수,201904
2084,2019-02-06 01:46:00,상품R,1800.0,김시호,201902
965,2019-01-15 17:00:00,상품R,1800.0,김이준,201901
2407,2019-04-12 13:30:00,상품R,1800.0,김민수,201904
2607,2019-05-02 09:58:00,상품R,1800.0,김윤서,201905
546,2019-05-18 01:34:00,상품R,1800.0,김윤우,201905
2225,2019-02-20 11:48:00,상품R,1800.0,김승원,201902
2455,2019-01-20 11:07:00,상품R,1800.0,김재호,201901
331,2019-02-08 08:39:00,상품R,1800.0,김현우,201902
2530,2019-06-13 20:42:00,상품R,1800.0,김지우,201906
651,2019-01-21 14:06:00,상품R,1800.0,김태훈,201901
655,2019-05-25 19:28:00,상품R,1800.0,김서후,201905
2558,2019-01-03 09:51:00,상품R,1800.0,김우빈,201901
239,2019-04-14 01:47:00,상품R,1800.0,김승찬,201904
1529,2019-06-05 08:09:00,상품R,1800.0,김상현,201906
2182,2019-07-31 22:11:00,상품R,1800.0,김민혁,201907
632,2019-01-24 05:31:00,상품R,1800.0,김라온,201901
1775,2019-02-13 03:46:00,상품R,1800.0,김현석,201902
1371,2019-04-14 15:56:00,상품R,1800.0,김현석,201904
2567,2019-05-16 13:35:00,상품R,1800.0,김지안,201905
236,2019-05-20 15:38:00,상품R,1800.0,김동우,201905
545,2019-05-18 07:29:00,상품R,1800.0,김승환,201905
2108,2019-03-04 12:16:00,상품R,1800.0,김지호,201903
2105,2019-06-29 23:58:00,상품R,1800.0,김현성,201906
2246,2019-07-24 19:56:00,상품R,1800.0,김재호,201907
2247,2019-07-13 00:03:00,상품R,1800.0,김태민,201907
1032,2019-02-18 10:26:00,상품R,1800.0,김정원,201902
1705,2019-04-02 06:23:00,상품R,1800.0,김성우,201904
1704,2019-01-13 17:19:00,상품R,1800.0,정준기,201901
1017,2019-01-08 10:41:00,상품R,1800.0,김승찬,201901
590,2019-05-01 19:17:00,상품R,1800.0,김재훈,201905
593,2019-03-22 22:18:00,상품R,1800.0,김태인,201903
1393,2019-02-22 18:37:00,상품R,1800.0,김주환,201902
594,2019-05-30 12:29:00,상품R,1800.0,김현민,201905
465,2019-06-05 18:25:00,상품R,1800.0,김이준,201906
469,2019-01-04 20:17:00,상품R,1800.0,정준기,201901
2540,2019-05-15 00:31:00,상품R,1800.0,김하율,201905
2238,2019-06-01 11:26:00,상품R,1800.0,김승빈,201906
2234,2019-07-22 21:29:00,상품R,1800.0,정도형,201907
1004,2019-07-08 03:46:00,상품R,1800.0,김동우,201907
1676,2019-02-16 19:32:00,상품R,1800.0,김서준,201902
2143,2019-03-24 09:59:00,상품R,1800.0,김주한,201903
1764,2019-04-01 15:48:00,상품R,1800.0,김동욱,201904
572,2019-02-05 04:21:00,상품R,1800.0,김준성,201902
2600,2019-02-03 11:58:00,상품R,1800.0,김민호,201902
1042,2019-07-10 15:06:00,상품R,1800.0,김상민,201907
2255,2019-06-17 14:38:00,상품R,1800.0,김태경,201906
1045,2019-03-30 14:21:00,상품R,1800.0,김태인,201903
2440,2019-03-14 10:12:00,상품R,1800.0,김승민,201903
624,2019-02-18 22:08:00,상품R,1800.0,김대현,201902
2402,2019-05-29 09:26:00,상품R,1800.0,김지율,201905
1804,2019-02-03 21:05:00,상품R,1800.0,김지환,201902
2981,2019-04-26 22:17:00,상품R,1800.0,김현승,201904
2715,2019-06-04 02:18:00,상품R,1800.0,김준영,201906
2544,2019-03-26 03:57:00,상품R,1800.0,김건희,201903
1966,2019-03-05 20:39:00,상품R,1800.0,김한결,201903
1859,2019-05-25 06:12:00,상품R,1800.0,김재현,201905
2080,2019-06-26 14:56:00,상품R,1800.0,김시호,201906
412,2019-04-12 15:40:00,상품R,1800.0,김재희,201904
785,2019-01-22 14:51:00,상품R,1800.0,정준기,201901
1299,2019-02-13 19:13:00,상품R,1800.0,김도율,201902
858,2019-03-17 18:24:00,상품R,1800.0,김재현,201903
29,2019-02-11 18:32:00,상품R,1800.0,김하윤,201902
2485,2019-04-02 22:33:00,상품R,1800.0,김상민,201904
1580,2019-01-04 19:19:00,상품R,1800.0,김주현,201901
2842,2019-07-07 22:53:00,상품R,1800.0,김승윤,201907
501,2019-05-26 16:54:00,상품R,1800.0,김라온,201905
2514,2019-02-05 09:36:00,상품R,1800.0,김찬우,201902
405,2019-05-21 23:02:00,상품R,1800.0,김지환,201905
1568,2019-02-09 16:14:00,상품R,1800.0,김하민,201902
2481,2019-01-27 12:19:00,상품R,1800.0,김하민,201901
2830,2019-06-28 06:59:00,상품R,1800.0,김태훈,201906
897,2019-02-12 12:26:00,상품R,1800.0,김현석,201902
748,2019-03-14 02:09:00,상품R,1800.0,김준호,201903
866,2019-07-02 05:38:00,상품R,1800.0,김승빈,201907
317,2019-03-24 23:53:00,상품R,1800.0,김은찬,201903
2843,2019-03-12 19:19:00,상품R,1800.0,김동현,201903
851,2019-01-30 18:07:00,상품R,1800.0,김지용,201901
1606,2019-01-23 06:47:00,상품R,1800.0,김재우,201901
2334,2019-05-17 20:22:00,상품R,1800.0,김서준,201905
1958,2019-06-28 21:52:00,상품R,1800.0,김준서,201906
418,2019-07-08 23:09:00,상품R,1800.0,김정현,201907
829,2019-04-10 22:29:00,상품R,1800.0,김원준,201904
1133,2019-04-16 22:06:00,상품R,1800.0,김재민,201904
808,2019-01-03 06:38:00,상품R,1800.0,김정원,201901
1968,2019-04-10 15:40:00,상품R,1800.0,김동욱,201904
1597,2019-02-01 08:41:00,상품R,1800.0,김은호,201902
1939,2019-07-23 15:08:00,상품R,1800.0,김태우,201907
1284,2019-02-14 08:23:00,상품R,1800.0,김예찬,201902
33,2019-03-28 14:18:00,상품R,1800.0,김예준,201903
1976,2019-05-28 00:06:00,상품R,1800.0,김은우,201905
1147,2019-05-22 20:43:00,상품R,1800.0,김지원,201905
2846,2019-02-20 02:34:00,상품R,1800.0,김시온,201902
797,2019-04-23 09:22:00,상품R,1800.0,김재원,201904
2844,2019-04-30 02:46:00,상품R,1800.0,김주현,201904
2385,2019-01-11 18:34:00,상품R,1800.0,김태윤,201901
2639,2019-07-17 18:53:00,상품R,1800.0,김연호,201907
2306,2019-07-10 22:21:00,상품R,1800.0,김승훈,201907
2638,2019-07-16 17:48:00,상품R,1800.0,김범준,201907
2988,2019-01-23 07:08:00,상품R,1800.0,김시완,201901
705,2019-07-27 16:49:00,상품R,1800.0,김연준,201907
1231,2019-04-14 03:40:00,상품R,1800.0,김재혁,201904
703,2019-04-30 06:11:00,상품R,1800.0,김승민,201904
1072,2019-05-26 05:02:00,상품R,1800.0,김민준,201905
383,2019-03-05 05:47:00,상품R,1800.0,김시율,201903
2218,2019-07-24 11:28:00,상품R,1800.0,김선우,201907
697,2019-04-27 20:20:00,상품R,1800.0,김준영,201904
1852,2019-04-20 01:25:00,상품R,1800.0,김재민,201904
1849,2019-01-22 09:41:00,상품R,1800.0,김민혁,201901
2071,2019-06-19 03:46:00,상품R,1800.0,김승유,201906
2754,2019-02-23 16:34:00,상품R,1800.0,김주호,201902
2074,2019-01-28 18:41:00,상품R,1800.0,정도형,201901
2076,2019-05-29 18:22:00,상품R,1800.0,김시온,201905
962,2019-02-04 09:49:00,상품R,1800.0,김승호,201902
113,2019-06-06 23:11:00,상품R,1800.0,김지원,201906
18,2019-07-16 05:55:00,상품R,1800.0,김준성,201907
950,2019-06-13 15:45:00,상품R,1800.0,김민서,201906
1448,2019-04-26 14:06:00,상품R,1800.0,김지원,201904
23,2019-07-10 12:44:00,상품R,1800.0,김대현,201907
2465,2019-03-31 11:12:00,상품R,1800.0,김도하,201903
2022,2019-04-18 08:56:00,상품R,1800.0,김현우,201904
170,2019-03-05 23:05:00,상품R,1800.0,김지호,201903
2026,2019-05-28 10:09:00,상품R,1800.0,김규현,201905
736,2019-07-30 00:10:00,상품R,1800.0,김민우,201907
1151,2019-06-29 04:58:00,상품R,1800.0,김현성,201906
2896,2019-06-07 16:01:00,상품R,1800.0,김수혁,201906
57,2019-07-06 04:39:00,상품R,1800.0,김도훈,201907
2036,2019-05-16 11:57:00,상품R,1800.0,김재호,201905
1746,2019-03-13 03:51:00,상품R,1800.0,김현승,201903
235,2019-01-08 15:08:00,상품R,1800.0,김정현,201901
89,2019-01-07 10:13:00,상품R,1800.0,김상민,201901
1877,2019-05-13 09:23:00,상품R,1800.0,김동하,201905
718,2019-06-24 03:51:00,상품R,1800.0,김지완,201906
2677,2019-01-28 19:26:00,상품R,1800.0,김민호,201901
307,2019-05-07 14:21:00,상품R,1800.0,김정현,201905
2413,2019-01-11 21:07:00,상품S,1900.0,김준석,201901
106,2019-05-03 01:15:00,상품S,1900.0,김동현,201905
5,2019-03-20 19:16:00,상품S,1900.0,김우진,201903
2429,2019-05-06 05:26:00,상품S,1900.0,김승현,201905
2552,2019-06-07 17:41:00,상품S,1900.0,김지원,201906
1,2019-07-13 13:05:00,상품S,1900.0,김우찬,201907
2856,2019-02-21 14:58:00,상품S,1900.0,김도원,201902
2231,2019-01-02 14:52:00,상품S,1900.0,김도윤,201901
2284,2019-06-02 22:36:00,상품S,1900.0,김시온,201906
2805,2019-05-09 10:56:00,상품S,1900.0,김우빈,201905
95,2019-05-26 19:23:00,상품S,1900.0,김도영,201905
2816,2019-06-13 02:57:00,상품S,1900.0,김동하,201906
47,2019-01-17 17:36:00,상품S,1900.0,김승유,201901
2634,2019-02-27 04:59:00,상품S,1900.0,김현성,201902
2363,2019-06-22 22:22:00,상품S,1900.0,김정후,201906
2355,2019-01-16 03:37:00,상품S,1900.0,김예찬,201901
127,2019-06-29 15:46:00,상품S,1900.0,김정훈,201906
2488,2019-06-19 11:36:00,상품S,1900.0,김서윤,201906
2505,2019-06-07 09:14:00,상품S,1900.0,김동우,201906
2489,2019-05-04 01:26:00,상품S,1900.0,김주환,201905
2850,2019-03-21 08:43:00,상품S,1900.0,김지원,201903
2347,2019-07-09 12:20:00,상품S,1900.0,김준우,201907
2346,2019-07-29 09:57:00,상품S,1900.0,김준수,201907
2344,2019-03-05 21:03:00,상품S,1900.0,김대현,201903
2650,2019-03-30 01:20:00,상품S,1900.0,김주호,201903
2802,2019-06-03 04:05:00,상품S,1900.0,김은성,201906
2227,2019-07-27 00:13:00,상품S,1900.0,김유준,201907
2283,2019-07-17 07:33:00,상품S,1900.0,정도형,201907
2525,2019-01-04 21:47:00,상품S,1900.0,김민혁,201901
2971,2019-02-02 04:52:00,상품S,1900.0,김태우,201902
2404,2019-07-08 05:07:00,상품S,1900.0,김하람,201907
146,2019-02-23 01:39:00,상품S,1900.0,김유준,201902
2400,2019-02-22 15:01:00,상품S,1900.0,김은호,201902
2585,2019-02-06 15:18:00,상품S,1900.0,김주한,201902
2586,2019-03-27 18:39:00,상품S,1900.0,김태우,201903
81,2019-05-11 12:39:00,상품S,1900.0,김태양,201905
2958,2019-07-09 15:12:00,상품S,1900.0,김민서,201907
2394,2019-02-21 04:36:00,상품S,1900.0,김승재,201902
2694,2019-06-17 10:49:00,상품S,1900.0,김성현,201906
2949,2019-02-01 22:13:00,상품S,1900.0,김도경,201902
2261,2019-02-20 09:27:00,상품S,1900.0,김현석,201902
2946,2019-02-07 00:20:00,상품S,1900.0,김현수,201902
2794,2019-01-09 07:27:00,상품S,1900.0,김하준,201901
2795,2019-07-05 01:09:00,상품S,1900.0,김태경,201907
2619,2019-04-15 01:10:00,상품S,1900.0,김지한,201904
2458,2019-02-14 04:44:00,상품S,1900.0,김준영,201902
2462,2019-06-11 08:47:00,상품S,1900.0,김주환,201906
2923,2019-02-28 10:03:00,상품S,1900.0,김민재,201902
1499,2019-04-24 14:12:00,상품S,1900.0,김현성,201904
1627,2019-01-26 16:39:00,상품S,1900.0,김승우,201901
1372,2019-07-13 05:02:00,상품S,1900.0,김하준,201907
992,2019-07-06 16:57:00,상품S,1900.0,김유진,201907
978,2019-04-20 23:34:00,상품S,1900.0,김지우,201904
975,2019-02-07 17:01:00,상품S,1900.0,김경민,201902
956,2019-07-10 08:40:00,상품S,1900.0,김준호,201907
215,2019-07-24 09:28:00,상품S,1900.0,정도형,201907
947,2019-02-04 10:24:00,상품S,1900.0,김원준,201902
