,purchase_date,item_name,item_price,customer_name
2022,2019-04-18 8:56,상품R,1800.0,김현우
170,2019-03-05 23:05,상품R,1800.0,김지호
2026,2019-05-28 10:09,상품R,,김규현
736,2019-07-30 0:10,상품R,1800.0,김민우
1151,2019-06-29 4:58,상품R,1800.0,김현성
2896,2019-06-07 16:01,상품R,1800.0,김수혁
57,2019-07-06 4:39,상품R,,김도훈
2036,2019-05-16 11:57,상품R,1800.0,김재호
1746,2019-03-13 3:51,상품R,1800.0,김현승
235,2019-01-08 15:08,상품R,1800.0,김정현
89,2019-01-07 10:13,상품R,1800.0,김상민
1877,2019-05-13 9:23,상품R,1800.0,김동하
718,2019-06-24 3:51,상품R,1800.0,김지완
2677,2019-01-28 19:26,상품R,1800.0,김민호
307,2019-05-07 14:21,상품R,1800.0,김정현
2413,2019-01-11 21:07,상품S,1900.0,김준석
106,2019-05-03 1:15,상품S,1900.0,김동현
5,2019-03-20 19:16,상품S,1900.0,김우진
2429,2019-05-06 5:26,상품S,,김승현
2552,2019-06-07 17:41,상품S,1900.0,김지원
1,2019-07-13 13:05,상품S,,김우찬
2856,2019-02-21 14:58,상품S,,김도원
2231,2019-01-02 14:52,상품S,1900.0,김도윤
2284,2019-06-02 22:36,상품S,1900.0,김시온
2805,2019-05-09 10:56,상품S,,김우빈
95,2019-05-26 19:23,상품S,,김도영
2816,2019-06-13 2:57,상품S,1900.0,김동하
47,2019-01-17 17:36,상품S,1900.0,김승유
2634,2019-02-27 4:59,상품S,1900.0,김현성
2363,2019-06-22 22:22,상품S,1900.0,김정후
2355,2019-01-16 3:37,상품S,1900.0,김예찬
127,2019-06-29 15:46,상품S,1900.0,김정훈
2488,2019-06-19 11:36,상품S,1900.0,김서윤
2505,2019-06-07 9:14,상품S,1900.0,김동우
2489,2019-05-04 1:26,상품S,,김주환
2850,2019-03-21 8:43,상품S,1900.0,김지원
2347,2019-07-09 12:20,상품S,1900.0,김준우
2346,2019-07-29 9:57,상품S,,김준수
2344,2019-03-05 21:03,상품S,1900.0,김대현
2650,2019-03-30 1:20,상품S,1900.0,김주호
2802,2019-06-03 4:05,상품S,1900.0,김은성
2227,2019-07-27 0:13,상품S,1900.0,김유준
2283,2019-07-17 7:33,상품S,,정도형
2525,2019-01-04 21:47,상품S,1900.0,김민혁
2971,2019-02-02 4:52,상품S,1900.0,김태우
2404,2019-07-08 5:07,상품S,1900.0,김하람
146,2019-02-23 1:39,상품S,1900.0,김유준
2400,2019-02-22 15:01,상품S,1900.0,김은호
2585,2019-02-06 15:18,상품S,1900.0,김주한
2586,2019-03-27 18:39,상품S,1900.0,김태우
81,2019-05-11 12:39,상품S,1900.0,김태양
2958,2019-07-09 15:12,상품S,1900.0,김민서
2394,2019-02-21 4:36,상품S,1900.0,김승재
2694,2019-06-17 10:49,상품S,1900.0,김성현
2949,2019-02-01 22:13,상품S,1900.0,김도경
2261,2019-02-20 9:27,상품S,1900.0,김현석
2946,2019-02-07 0:20,상품S,,김현수
2794,2019-01-09 7:27,상품S,1900.0,김하준
2795,2019-07-05 1:09,상품S,1900.0,김태경
2619,2019-04-15 1:10,상품S,1900.0,김지한
2458,2019-02-14 4:44,상품S,,김준영
2462,2019-06-11 8:47,상품S,1900.0,김주환
2923,2019-02-28 10:03,상품S,1900.0,김민재
1499,2019-04-24 14:12,상품S,1900.0,김현성
1627,2019-01-26 16:39,상품S,,김승우
1372,2019-07-13 5:02,상품S,1900.0,김하준
992,2019-07-06 16:57,상품S,1900.0,김유진
978,2019-04-20 23:34,상품S,1900.0,김지우
975,2019-02-07 17:01,상품S,1900.0,김경민
956,2019-07-10 8:40,상품S,1900.0,김준호
215,2019-07-24 9:28,상품S,1900.0,정도형
947,2019-02-04 10:24,상품S,1900.0,김원준
943,2019-05-23 15:17,상품S,1900.0,김재호
932,2019-03-19 22:22,상품S,,김태양
1391,2019-06-04 3:03,상품S,,김지훈
906,2019-01-09 17:27,상품S,1900.0,김동우
1795,2019-04-12 12:01,상품S,1900.0,정우석
2050,2019-04-17 16:16,상품S,1900.0,김도영
400,2019-07-09 18:16,상품S,1900.0,정도형
1751,2019-03-22 15:01,상품S,1900.0,김동건
868,2019-07-16 1:12,상품S,1900.0,김하준
847,2019-04-16 7:35,상품S,1900.0,김성훈
278,2019-02-06 16:57,상품S,1900.0,김건우
825,2019-01-12 4:00,상품S,1900.0,김정훈
1457,2019-02-23 1:27,상품S,,김준형
1460,2019-03-08 10:32,상품S,1900.0,김승우
2065,2019-03-06 13:13,상품S,1900.0,김재영
812,2019-07-16 19:24,상품S,1900.0,김강민
810,2019-06-04 9:19,상품S,1900.0,김은성
892,2019-06-29 10:48,상품S,,김은성
1461,2019-03-07 5:20,상품S,1900.0,김진우
1366,2019-06-04 4:31,상품S,,김동우
1346,2019-05-16 7:12,상품S,1900.0,김태영
1193,2019-01-27 2:02,상품S,1900.0,김찬영
1190,2019-06-23 8:16,상품S,1900.0,김호준
1210,2019-06-24 7:25,상품S,1900.0,김세현
1212,2019-04-09 7:04,상품S,1900.0,김우빈
1213,2019-04-19 17:10,상품S,1900.0,김우현
1227,2019-02-17 6:40,상품S,1900.0,김시현
1944,2019-05-03 23:51,상품S,1900.0,김라온
1168,2019-05-25 17:40,상품S,1900.0,김이준
1129,2019-01-25 14:54,상품S,1900.0,김시우
1122,2019-01-09 20:21,상품S,1900.0,김연준
1949,2019-02-18 3:04,상품S,1900.0,김윤찬
1362,2019-06-19 14:54,상품S,1900.0,김하람
355,2019-03-31 3:41,상품S,1900.0,김준후
181,2019-06-19 5:44,상품S,1900.0,김시호
1961,2019-04-26 22:09,상품S,1900.0,김준수
362,2019-02-28 5:01,상품S,1900.0,김도현
1091,2019-03-13 1:59,상품S,1900.0,김강현
1326,2019-05-25 21:07,상품S,1900.0,김이안
2000,2019-03-08 14:43,상품S,,김현성
1337,2019-04-20 1:40,상품S,1900.0,김지호
1044,2019-01-26 18:35,상품S,,김은찬
304,2019-03-10 6:19,상품S,1900.0,김윤호
1030,2019-05-25 13:09,상품S,1900.0,김예찬
372,2019-03-29 19:13,상품S,,김승준
1108,2019-01-05 17:58,상품S,1900.0,김태영
425,2019-07-02 14:00,상품S,1900.0,김서율
401,2019-04-26 9:34,상품S,1900.0,김태양
787,2019-05-26 13:01,상품S,1900.0,김승유
1678,2019-06-24 14:03,상품S,1900.0,김승환
445,2019-01-16 7:48,상품S,1900.0,김성윤
635,2019-01-13 23:11,상품S,1900.0,김성우
454,2019-04-25 16:14,상품S,1900.0,김현서
1546,2019-07-13 21:37,상품S,1900.0,김하민
1656,2019-01-19 1:10,상품S,1900.0,김지율
1652,2019-04-28 12:47,상품S,1900.0,김강현
1551,2019-05-30 5:24,상품S,,김성민
618,2019-07-13 22:09,상품S,1900.0,김도현
1560,2019-01-04 18:06,상품S,,김하진
1651,2019-07-19 23:16,상품S,1900.0,김민건
1575,2019-04-26 15:28,상품S,1900.0,김호준
259,2019-03-13 3:01,상품S,,김도경
1585,2019-01-09 12:42,상품S,1900.0,김민석
559,2019-07-14 5:07,상품S,1900.0,김준석
555,2019-06-28 21:26,상품S,1900.0,김승준
2197,2019-01-01 12:28,상품S,1900.0,김현준
1592,2019-02-28 16:30,상품S,1900.0,김민준
1596,2019-06-12 16:51,상품S,1900.0,김유준
438,2019-03-21 13:39,상품S,,김준혁
1516,2019-04-28 3:03,상품S,1900.0,김지오
455,2019-04-19 0:42,상품S,1900.0,김승호
1703,2019-07-25 14:32,상품S,1900.0,김재현
2107,2019-05-10 14:16,상품S,1900.0,김승재
1687,2019-05-23 0:43,상품S,1900.0,김우영
714,2019-03-15 19:37,상품S,,김태우
742,2019-03-30 4:13,상품S,1900.0,김주한
2110,2019-05-30 19:52,상품S,1900.0,김시완
733,2019-02-27 17:30,상품S,1900.0,김수호
1689,2019-03-12 23:21,상품S,1900.0,김주영
2113,2019-07-24 0:16,상품S,1900.0,김수호
431,2019-07-17 5:43,상품S,1900.0,김시현
1470,2019-05-09 16:07,상품S,1900.0,김민준
763,2019-02-04 11:18,상품S,1900.0,김민기
1259,2019-05-31 3:51,상품T,2000.0,김태민
2426,2019-05-31 12:21,상품T,2000.0,김시우
1588,2019-07-03 12:42,상품T,,김정후
1757,2019-05-30 15:21,상품T,2000.0,김재호
2660,2019-05-30 12:28,상품T,2000.0,김승환
1645,2019-03-16 19:43,상품T,,김도경
1263,2019-03-20 8:17,상품T,2000.0,김민기
326,2019-02-21 1:23,상품T,,김은율
1635,2019-03-04 13:29,상품T,2000.0,김정민
1244,2019-07-20 14:25,상품T,2000.0,김규민
1871,2019-05-20 12:02,상품T,2000.0,김동하
1873,2019-01-25 9:18,상품T,2000.0,김성우
1590,2019-07-20 23:32,상품T,2000.0,김가온
1229,2019-07-22 16:56,상품T,2000.0,김윤재
1715,2019-04-24 2:57,상품T,2000.0,김찬우
68,2019-03-09 13:03,상품T,2000.0,김승윤
1218,2019-02-15 8:10,상품T,2000.0,김주혁
1216,2019-07-30 9:53,상품T,2000.0,김준수
1595,2019-01-09 5:39,상품T,,김지호
2562,2019-07-20 1:06,상품T,2000.0,김지오
2494,2019-06-21 1:19,상품T,2000.0,김민찬
2483,2019-05-31 20:41,상품T,2000.0,김윤성
2482,2019-06-24 23:53,상품T,2000.0,김수호
1895,2019-02-16 21:00,상품T,2000.0,김예성
1265,2019-05-13 5:51,상품T,2000.0,김성민
231,2019-06-18 5:24,상품T,2000.0,김준호
202,2019-07-15 4:42,상품T,2000.0,김윤서
2646,2019-07-07 17:21,상품T,2000.0,김연호
1402,2019-01-10 15:50,상품T,2000.0,김라온
2596,2019-03-09 7:11,상품T,2000.0,김세현
1686,2019-05-04 22:23,상품T,2000.0,김민찬
1773,2019-06-16 2:53,상품T,2000.0,김준혁
2447,2019-02-13 10:11,상품T,2000.0,김민재
2448,2019-04-26 22:51,상품T,2000.0,김정훈
1387,2019-02-11 12:22,상품T,,김규현
2207,2019-04-02 4:09,상품T,2000.0,김승호
2449,2019-06-17 14:24,상품T,2000.0,김준석
1382,2019-01-21 20:52,상품T,2000.0,김수민
2551,2019-03-20 12:24,상품T,2000.0,김우영
1519,2019-03-08 13:20,상품T,2000.0,김수혁
1381,2019-06-23 10:24,상품T,2000.0,김가온
1279,2019-04-30 21:09,상품T,2000.0,김주원
2611,2019-01-09 11:17,상품T,2000.0,김성현
116,2019-07-10 4:24,상품T,2000.0,김경민
1405,2019-04-14 13:19,상품T,2000.0,김진우
1350,2019-02-08 21:40,상품T,2000.0,김재준
2559,2019-07-24 13:22,상품T,,김재준
1548,2019-04-15 9:16,상품T,,김도경
2522,2019-04-28 18:27,상품T,2000.0,김재우
1417,2019-01-16 5:32,상품T,2000.0,김서준
109,2019-04-11 4:18,상품T,2000.0,김승환
2573,2019-07-25 7:30,상품T,2000.0,김준영
1318,2019-04-20 9:46,상품T,2000.0,김시윤
1314,2019-07-04 3:59,상품T,2000.0,김민수
1301,2019-06-11 8:44,상품T,2000.0,김대현
1452,2019-02-10 8:17,상품T,2000.0,김수민
1524,2019-02-28 15:15,상품T,2000.0,김성민
1208,2019-04-09 1:00,상품T,2000.0,김도훈
2604,2019-05-19 3:40,상품T,,김은율
1204,2019-06-22 2:41,상품T,2000.0,정준기
373,2019-01-16 0:59,상품T,2000.0,김우빈
619,2019-02-12 8:52,상품T,2000.0,김시완
2775,2019-01-11 21:46,상품T,2000.0,김수혁
2013,2019-04-06 21:35,상품T,2000.0,김태훈
2233,2019-05-25 6:29,상품T,2000.0,김재현
981,2019-02-17 0:38,상품T,2000.0,김민석
2155,2019-04-12 18:34,상품T,2000.0,김지원
2020,2019-01-09 15:58,상품T,2000.0,김은우
2797,2019-02-09 15:38,상품T,2000.0,김준성
155,2019-07-05 1:18,상품T,,김지완
2298,2019-07-13 19:05,상품T,2000.0,김정후
948,2019-05-30 1:04,상품T,2000.0,김예찬
933,2019-02-05 19:59,상품T,2000.0,김윤서
2290,2019-03-29 10:44,상품T,2000.0,김태인
392,2019-02-17 4:02,상품T,2000.0,김윤우
674,2019-01-30 5:56,상품T,2000.0,김민기
2056,2019-02-01 7:43,상품T,2000.0,김동현
2838,2019-02-14 4:11,상품T,2000.0,김시훈
118,2019-07-17 1:07,상품T,2000.0,김상현
2134,2019-05-31 14:52,상품T,2000.0,김윤서
680,2019-01-11 13:16,상품T,,김경민
684,2019-02-05 0:38,상품T,2000.0,김정후
2275,2019-07-27 9:17,상품T,2000.0,김민준
821,2019-03-10 20:21,상품T,2000.0,김동건
2072,2019-04-04 23:08,상품T,2000.0,김도현
802,2019-06-01 7:17,상품T,2000.0,김성현
745,2019-06-28 1:06,상품T,2000.0,김지안
2258,2019-02-04 9:04,상품T,2000.0,김시온
2121,2019-02-19 20:41,상품T,2000.0,김규민
2312,2019-04-22 22:41,상품T,2000.0,김주혁
2230,2019-05-31 1:03,상품T,,김지안
432,2019-07-08 21:42,상품T,2000.0,김규민
368,2019-04-24 9:13,상품T,2000.0,김규현
1173,2019-07-11 4:12,상품T,2000.0,김예성
1171,2019-01-09 5:36,상품T,2000.0,김우영
1923,2019-07-21 10:51,상품T,2000.0,김태경
1170,2019-01-15 18:36,상품T,2000.0,김하진
516,2019-06-08 7:43,상품T,,김하율
1626,2019-01-09 15:38,상품T,2000.0,김승찬
371,2019-06-23 22:25,상품T,2000.0,김정현
2733,2019-03-30 14:02,상품T,2000.0,김하랑
1123,2019-02-16 12:40,상품T,2000.0,김민수
1179,2019-04-24 21:02,상품T,2000.0,김민호
542,2019-01-03 7:56,상품T,2000.0,김유진
2349,2019-02-11 3:37,상품T,2000.0,김도훈
123,2019-02-06 12:59,상품T,2000.0,김주한
2746,2019-01-08 3:42,상품T,2000.0,김민규
2708,2019-05-03 3:16,상품T,2000.0,김서준
2179,2019-03-20 17:04,상품T,2000.0,김주원
1994,2019-05-26 16:20,상품T,2000.0,김현수
153,2019-01-12 15:57,상품T,2000.0,김준수
1900,2019-07-16 8:08,상품T,2000.0,김도율
587,2019-05-17 23:07,상품T,2000.0,정준기
599,2019-02-06 5:32,상품T,2000.0,김수민
1059,2019-03-05 6:22,상품T,2000.0,김준우
2953,2019-07-25 18:15,상품T,2000.0,김정현
506,2019-02-16 7:43,상품T,2000.0,김은찬
2537,2019-03-28 16:43,상품U,2100.0,김가온
1501,2019-06-09 18:50,상품U,2100.0,김주호
1509,2019-03-17 9:05,상품U,2100.0,김은찬
2908,2019-04-21 13:07,상품U,2100.0,김수혁
498,2019-05-27 19:04,상품U,2100.0,김예찬
435,2019-05-24 4:52,상품U,2100.0,김라온
531,2019-07-21 3:58,상품U,2100.0,김은우
1517,2019-03-02 15:03,상품U,,김태현
511,2019-02-19 20:23,상품U,2100.0,김태민
443,2019-03-19 8:15,상품U,2100.0,김민호
658,2019-03-03 14:43,상품U,2100.0,김태준
1542,2019-01-26 12:06,상품U,2100.0,김승원
552,2019-02-20 16:49,상품U,2100.0,김동우
578,2019-03-03 12:19,상품U,2100.0,김지훈
10,2019-06-21 1:54,상품U,2100.0,김시완
2948,2019-06-14 19:10,상품U,2100.0,김재호
266,2019-06-17 22:17,상품U,2100.0,김은혁
589,2019-03-20 4:55,상품U,2100.0,김현서
692,2019-05-01 23:12,상품U,2100.0,김지훈
2521,2019-07-12 12:39,상품U,,김재영
854,2019-03-08 13:07,상품U,2100.0,김도윤
268,2019-02-05 15:06,상품U,2100.0,김재희
2768,2019-02-22 0:50,상품U,2100.0,김윤재
1049,2019-03-07 11:33,상품U,2100.0,김승호
1316,2019-05-10 15:27,상품U,2100.0,김시율
1085,2019-06-05 19:17,상품U,2100.0,김준우
1313,2019-05-05 23:37,상품U,2100.0,김민혁
1089,2019-06-24 15:49,상품U,2100.0,김가온
2752,2019-06-04 8:52,상품U,2100.0,김정원
2624,2019-01-17 6:37,상품U,2100.0,김우진
1103,2019-03-04 2:46,상품U,2100.0,김선우
1107,2019-05-22 20:55,상품U,2100.0,김시훈
1121,2019-01-05 1:01,상품U,2100.0,김시온
1136,2019-06-22 16:15,상품U,2100.0,김준우
1241,2019-04-26 0:14,상품U,2100.0,김성윤
2681,2019-07-13 22:09,상품U,2100.0,김라온
64,2019-07-01 11:27,상품U,2100.0,김준서
1203,2019-05-13 23:52,상품U,2100.0,김재호
323,2019-04-29 1:41,상품U,2100.0,김민서
1485,2019-01-26 3:29,상품U,2100.0,김예성
2777,2019-05-20 4:18,상품U,2100.0,김윤성
1006,2019-05-26 1:29,상품U,2100.0,김주현
732,2019-03-13 14:04,상품U,2100.0,김은혁
1476,2019-01-05 0:53,상품U,2100.0,김준형
776,2019-02-05 14:53,상품U,2100.0,김진우
789,2019-05-04 23:25,상품U,2100.0,김강현
804,2019-03-03 20:02,상품U,2100.0,김민서
823,2019-02-05 19:22,상품U,2100.0,김태경
2570,2019-02-15 11:00,상품U,2100.0,김원준
2615,2019-07-24 4:45,상품U,,김세현
843,2019-02-02 12:24,상품U,2100.0,김우준
283,2019-03-09 16:22,상품U,2100.0,김현수
2593,2019-02-20 0:14,상품U,2100.0,김건희
922,2019-07-27 19:30,상품U,2100.0,김시호
2811,2019-07-21 14:24,상품U,2100.0,김승호
1388,2019-06-10 4:25,상품U,2100.0,김다온
953,2019-03-03 19:16,상품U,2100.0,김재준
78,2019-03-24 20:16,상품U,2100.0,김지원
2845,2019-06-19 17:24,상품U,2100.0,김시완
1158,2019-02-27 3:38,상품U,2100.0,김주혁
147,2019-07-13 3:39,상품U,2100.0,김지훈
128,2019-05-26 8:36,상품U,2100.0,김우찬
2081,2019-07-23 10:42,상품U,2100.0,김지훈
1883,2019-02-11 23:44,상품U,,김민혁
2136,2019-01-19 5:04,상품U,2100.0,김대현
2132,2019-05-10 21:37,상품U,2100.0,김지완
2041,2019-06-27 11:28,상품U,2100.0,김유빈
2367,2019-02-05 19:26,상품U,2100.0,김현민
2128,2019-04-27 19:53,상품U,2100.0,김재민
2341,2019-06-13 8:41,상품U,,김수민
2049,2019-03-06 10:56,상품U,2100.0,김승윤
2122,2019-02-22 7:22,상품U,2100.0,김준우
2253,2019-04-29 18:17,상품U,2100.0,김태양
2118,2019-07-03 12:08,상품U,2100.0,김준수
126,2019-04-19 13:27,상품U,,김우빈
247,2019-01-03 14:55,상품U,,김민준
135,2019-03-01 16:57,상품U,2100.0,김지호
224,2019-07-31 12:53,상품U,2100.0,김동욱
1667,2019-04-13 5:42,상품U,2100.0,김주혁
2101,2019-02-26 11:58,상품U,2100.0,김윤서
142,2019-06-29 17:42,상품U,2100.0,김도경
1913,2019-04-13 19:23,상품U,2100.0,김재우
2345,2019-04-07 12:56,상품U,2100.0,김민우
2040,2019-06-29 16:41,상품U,2100.0,김지용
249,2019-04-06 6:49,상품U,,김승윤
1768,2019-02-15 14:31,상품U,2100.0,김준성
2035,2019-02-17 1:29,상품U,2100.0,김준형
2206,2019-05-07 6:30,상품U,2100.0,김민석
2317,2019-03-15 1:09,상품U,2100.0,김윤우
2204,2019-03-01 3:16,상품U,2100.0,김원준
1815,2019-05-31 2:27,상품U,2100.0,김현진
1823,2019-04-16 7:49,상품U,,김지원
2199,2019-02-02 10:55,상품U,2100.0,김은혁
1710,2019-03-14 16:40,상품U,2100.0,김선우
1998,2019-02-12 7:22,상품U,2100.0,김현서
2219,2019-02-23 7:41,상품U,2100.0,김승원
132,2019-06-18 9:27,상품U,,김우빈
1840,2019-06-27 9:10,상품U,,김준영
1943,2019-05-30 4:21,상품U,2100.0,김도원
2406,2019-03-11 1:50,상품U,2100.0,김주현
1962,2019-07-29 3:08,상품U,2100.0,김현성
2303,2019-03-17 23:56,상품U,2100.0,김성훈
1950,2019-06-18 21:42,상품U,2100.0,김연호
2166,2019-05-07 14:04,상품U,2100.0,김재윤
2141,2019-07-10 3:02,상품U,2100.0,김하윤
176,2019-03-12 21:30,상품U,2100.0,김승유
1847,2019-06-14 6:40,상품U,2100.0,김태민
1948,2019-03-22 19:08,상품V,2200.0,김유준
1162,2019-01-30 0:45,상품V,,정우석
2343,2019-07-24 20:52,상품V,2200.0,김동우
1984,2019-01-03 20:20,상품V,2200.0,김우현
2736,2019-04-28 9:16,상품V,,김성민
1080,2019-07-15 11:10,상품V,,김동욱
1951,2019-04-13 19:11,상품V,,김은혁
2727,2019-02-10 15:05,상품V,2200.0,김우찬
1134,2019-04-30 3:55,상품V,2200.0,김승찬
1198,2019-01-19 19:23,상품V,2200.0,김도경
1175,2019-06-14 9:45,상품V,2200.0,김시훈
1810,2019-04-11 13:51,상품V,,김지용
1336,2019-02-18 8:16,상품V,2200.0,김연호
1831,2019-06-18 10:32,상품V,,김규민
1832,2019-03-31 6:47,상품V,,김주원
1282,2019-06-04 19:01,상품V,2200.0,김준형
72,2019-03-09 1:23,상품V,2200.0,김수혁
2382,2019-01-14 3:40,상품V,2200.0,김서율
2654,2019-07-23 9:06,상품V,2200.0,김주혁
115,2019-05-07 7:37,상품V,,김지훈
324,2019-05-22 1:23,상품V,,김민우
1249,2019-05-01 10:42,상품V,,김서율
2713,2019-03-03 19:56,상품V,2200.0,김시우
2668,2019-01-11 18:51,상품V,2200.0,김건우
1245,2019-05-09 11:13,상품V,2200.0,김규민
328,2019-07-29 0:08,상품V,2200.0,김수호
1887,2019-03-02 13:45,상품V,,김재준
1221,2019-03-23 10:32,상품V,2200.0,김서진
2366,2019-01-20 18:13,상품V,2200.0,김준수
332,2019-07-26 18:24,상품V,2200.0,김하람
190,2019-02-02 22:40,상품V,2200.0,김지혁
1194,2019-06-01 7:32,상품V,2200.0,김하준
341,2019-03-25 23:43,상품V,2200.0,김규민
188,2019-07-21 6:22,상품V,2200.0,김규민
1178,2019-03-22 6:16,상품V,2200.0,김승윤
1247,2019-06-02 23:43,상품V,2200.0,김서윤
1058,2019-04-17 9:07,상품V,2200.0,김규현
2477,2019-07-02 17:38,상품V,2200.0,김상현
1048,2019-03-09 13:16,상품V,2200.0,김민혁
698,2019-07-13 19:16,상품V,2200.0,김정훈
156,2019-07-25 17:14,상품V,2200.0,김도영
676,2019-06-30 12:19,상품V,,김정후
2929,2019-06-28 7:46,상품V,2200.0,김서준
2239,2019-03-20 6:39,상품V,2200.0,김진우
16,2019-03-28 23:24,상품V,2200.0,김재훈
646,2019-07-13 15:39,상품V,2200.0,김준석
643,2019-02-11 22:50,상품V,2200.0,김영준
2939,2019-07-01 20:51,상품V,2200.0,김정후
12,2019-04-08 2:00,상품V,2200.0,김주한
2237,2019-07-31 16:56,상품V,2200.0,김태경
625,2019-07-24 12:49,상품V,2200.0,김민석
2177,2019-05-28 3:38,상품V,,김윤서
584,2019-02-05 17:23,상품V,,김윤재
583,2019-02-18 20:57,상품V,2200.0,김준호
574,2019-04-20 3:05,상품V,,김하윤
564,2019-03-14 9:23,상품V,2200.0,김지완
2220,2019-07-07 18:07,상품V,2200.0,김성우
557,2019-06-18 4:07,상품V,,김지환
7,2019-04-18 0:14,상품V,2200.0,김민혁
2186,2019-03-12 16:55,상품V,2200.0,김재훈
547,2019-01-04 23:28,상품V,2200.0,김민호
530,2019-07-17 4:24,상품V,2200.0,김윤우
480,2019-03-23 21:01,상품V,2200.0,김예준
504,2019-06-18 10:13,상품V,,김준우
2905,2019-02-08 12:29,상품V,2200.0,김찬우
175,2019-01-07 4:14,상품V,2200.0,김승유
709,2019-01-18 10:46,상품V,2200.0,김건희
2109,2019-04-26 11:46,상품V,2200.0,김지오
1011,2019-03-02 21:37,상품V,2200.0,김하민
2778,2019-07-19 8:14,상품V,2200.0,김주원
1002,2019-02-02 1:06,상품V,2200.0,김건희
375,2019-03-09 5:13,상품V,2200.0,김태영
990,2019-07-02 9:51,상품V,,김승찬
2788,2019-06-14 5:20,상품V,2200.0,김동우
2796,2019-02-23 8:49,상품V,,김태윤
1357,2019-02-16 11:25,상품V,2200.0,김도현
387,2019-06-29 4:35,상품V,,김현석
391,2019-06-22 12:32,상품V,2200.0,김민찬
916,2019-07-19 21:53,상품V,2200.0,김민규
898,2019-07-06 10:11,상품V,2200.0,김찬영
2828,2019-04-11 8:35,상품V,,김도훈
887,2019-02-13 11:59,상품V,,김윤호
2052,2019-01-06 21:20,상품V,2200.0,김경민
871,2019-01-09 10:04,상품V,2200.0,김태우
2848,2019-06-11 21:59,상품V,2200.0,김현승
420,2019-01-28 5:45,상품V,2200.0,김태윤
2864,2019-02-18 16:32,상품V,2200.0,김주혁
2088,2019-02-02 22:19,상품V,2200.0,김은성
424,2019-05-12 21:12,상품V,2200.0,김정현
795,2019-06-27 13:45,상품V,2200.0,김진우
772,2019-07-28 7:46,상품V,2200.0,김승찬
753,2019-01-08 16:50,상품V,2200.0,김우현
747,2019-06-22 2:50,상품V,2200.0,김성훈
730,2019-04-16 4:59,상품V,2200.0,김동우
2620,2019-07-03 0:26,상품V,2200.0,김주안
490,2019-02-01 7:33,상품V,2200.0,김성준
2547,2019-02-04 20:42,상품V,2200.0,김지용
1634,2019-04-30 18:46,상품V,2200.0,정우석
1416,2019-01-11 16:05,상품V,2200.0,김준혁
2467,2019-07-30 21:14,상품V,2200.0,김민찬
1514,2019-07-03 1:53,상품V,2200.0,김준희
1674,2019-07-30 22:58,상품V,2200.0,김주영
2403,2019-06-17 5:35,상품V,2200.0,김건희
1578,2019-07-24 6:52,상품V,2200.0,김유진
1486,2019-02-07 13:17,상품V,2200.0,김민준
1577,2019-07-02 1:19,상품V,2200.0,김예찬
1536,2019-02-06 11:25,상품V,2200.0,김현수
1383,2019-04-23 5:13,상품V,2200.0,정영훈
90,2019-06-09 21:37,상품V,2200.0,김동현
1664,2019-04-27 4:28,상품V,2200.0,김민기
217,2019-02-28 12:07,상품V,2200.0,김도영
2432,2019-03-14 22:28,상품V,2200.0,김하람
1700,2019-01-30 14:19,상품V,2200.0,김성우
242,2019-07-31 4:58,상품V,2200.0,김윤호
2563,2019-01-12 4:27,상품V,2200.0,김연준
273,2019-01-19 23:12,상품V,,김수혁
84,2019-01-16 22:37,상품V,2200.0,김민건
1453,2019-05-13 3:17,상품V,2200.0,김주안
2618,2019-06-11 7:10,상품V,2200.0,김태영
2439,2019-02-13 6:08,상품V,2200.0,김성민
2574,2019-06-13 8:18,상품V,2200.0,김태영
1727,2019-04-01 14:32,상품V,2200.0,김태인
1760,2019-03-14 10:26,상품V,2200.0,김승빈
1412,2019-06-02 9:24,상품V,2200.0,김하윤
1397,2019-02-12 7:22,상품V,2200.0,김태경
1792,2019-07-28 11:36,상품V,2200.0,김주원
1466,2019-01-31 2:01,상품V,2200.0,김재영
1625,2019-01-20 14:59,상품V,2200.0,김규현
280,2019-05-28 15:12,상품V,2200.0,김도경
1616,2019-01-12 14:45,상품V,2200.0,김건희
2491,2019-05-08 10:38,상품V,2200.0,김정현
1369,2019-02-22 20:53,상품V,2200.0,김호준
251,2019-01-17 7:15,상품V,2200.0,김준수
1632,2019-02-10 15:29,상품V,2200.0,김동하
167,2019-01-16 1:34,상품W,2300.0,정우석
935,2019-07-07 23:16,상품W,2300.0,김시현
2294,2019-02-05 17:21,상품W,2300.0,김시호
1491,2019-05-05 15:26,상품W,2300.0,김지원
1801,2019-06-27 7:05,상품W,2300.0,김하람
50,2019-04-28 15:43,상품W,2300.0,김선우
2300,2019-01-29 12:58,상품W,2300.0,김예준
1482,2019-03-12 19:35,상품W,2300.0,김서윤
2025,2019-03-16 20:22,상품W,2300.0,김재민
2006,2019-03-05 21:18,상품W,2300.0,김승현
2791,2019-07-24 8:01,상품W,2300.0,김하율
2333,2019-02-24 10:52,상품W,,김시호
1973,2019-05-20 18:38,상품W,2300.0,김시율
179,2019-05-12 9:03,상품W,,김민기
102,2019-06-12 0:29,상품W,2300.0,김은혁
1076,2019-06-02 12:29,상품W,2300.0,김윤호
1467,2019-05-16 8:27,상품W,2300.0,김시훈
